,datadate,feature,value score,feature description,feature definition,month
7456,2019-02-01,pretret_earnat,-0.0007919999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-02
7457,2019-03-01,pretret_earnat,0.0007120000000000005,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-03
7458,2019-04-01,pretret_earnat,-0.0027679999999999996,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-04
7459,2019-05-01,pretret_earnat,0.0010079999999999991,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-05
7460,2019-06-01,pretret_earnat,-0.0010559999999999992,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-06
7461,2019-07-01,pretret_earnat,4.799999999999999e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-07
7462,2019-08-01,pretret_earnat,-0.000668,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-08
7463,2019-09-01,pretret_earnat,0.0011280000000000007,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-09
7464,2019-10-01,pretret_earnat,-0.0010279999999999992,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-10
7465,2019-11-01,pretret_earnat,0.0038520000000000017,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-11
7466,2019-12-01,pretret_earnat,-0.0014679999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2019-12
7467,2020-01-01,pretret_earnat,-0.0005999999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-01
7468,2020-02-01,pretret_earnat,-0.0003239999999999992,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-02
7469,2020-03-01,pretret_earnat,-0.0012440000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-03
7470,2020-04-01,pretret_earnat,-0.0010639999999999998,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-04
7471,2020-05-01,pretret_earnat,4.000000000000001e-06,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-05
7472,2020-06-01,pretret_earnat,-0.0011200000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-06
7473,2020-07-01,pretret_earnat,0.0016719999999999997,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-07
7474,2020-08-01,pretret_earnat,-0.001004,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-08
7475,2020-09-01,pretret_earnat,0.0,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-09
7476,2020-10-01,pretret_earnat,-8.800000000000016e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-10
7477,2020-11-01,pretret_earnat,-0.00040799999999999994,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-11
7478,2020-12-01,pretret_earnat,6.800000000000003e-05,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2020-12
7479,2021-01-01,pretret_earnat,0.0001400000000000001,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-01
7480,2021-02-01,pretret_earnat,3.999999999999823e-06,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-02
7481,2021-03-01,pretret_earnat,0.0015959999999999993,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-03
7482,2021-04-01,pretret_earnat,-0.0001720000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-04
7483,2021-05-01,pretret_earnat,0.002028,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-05
7484,2021-06-01,pretret_earnat,-0.0006080000000000003,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-06
7485,2021-07-01,pretret_earnat,0.0009240000000000007,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-07
7486,2021-08-01,pretret_earnat,-0.0010959999999999995,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-08
7487,2021-09-01,pretret_earnat,-0.0005560000000000002,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-09
7488,2021-10-01,pretret_earnat,-0.002616,Pre-tax Return on Total Earning Assets,"Operating Income After Depreciation as a fraction of average Total Earnings Assets (TEA) based on most recent two periods, where TEA is defined as the sum of Property Plant and Equipment and Current Assets",2021-10
